molecule,period,biosimilar_rx,reference_rx,total_rx,biosimilar_share,molecule_class,therapeutic_area
aflibercept,2023-05-01,0,39365,39365,0,anti-VEGF,ophthalmology
aflibercept,2023-06-01,0,35936,35936,0,anti-VEGF,ophthalmology
aflibercept,2023-07-01,0,34632,34632,0,anti-VEGF,ophthalmology
aflibercept,2023-08-01,0,38423,38423,0,anti-VEGF,ophthalmology
aflibercept,2023-09-01,0,34298,34298,0,anti-VEGF,ophthalmology
aflibercept,2023-10-01,0,36388,36388,0,anti-VEGF,ophthalmology
aflibercept,2023-11-01,0,37292,37292,0,anti-VEGF,ophthalmology
aflibercept,2023-12-01,0,34189,34189,0,anti-VEGF,ophthalmology
aflibercept,2024-01-01,0,37762,37762,0,anti-VEGF,ophthalmology
aflibercept,2024-02-01,0,36911,36911,0,anti-VEGF,ophthalmology
aflibercept,2024-03-01,0,34816,34816,0,anti-VEGF,ophthalmology
aflibercept,2024-04-01,0,36692,36692,0,anti-VEGF,ophthalmology
aflibercept,2024-05-01,0,39521,39521,0,anti-VEGF,ophthalmology
aflibercept,2024-06-01,0,35490,35490,0,anti-VEGF,ophthalmology
aflibercept,2024-07-01,0,40455,40455,0,anti-VEGF,ophthalmology
aflibercept,2024-08-01,0,38022,38022,0,anti-VEGF,ophthalmology
aflibercept,2024-09-01,0,36354,36354,0,anti-VEGF,ophthalmology
aflibercept,2024-10-01,0,42152,42152,0,anti-VEGF,ophthalmology
aflibercept,2024-11-01,0,40139,40139,0,anti-VEGF,ophthalmology
aflibercept,2024-12-01,0,40872,40872,0,anti-VEGF,ophthalmology
aflibercept,2025-01-01,0,41971,41971,0,anti-VEGF,ophthalmology
aflibercept,2025-02-01,0,40241,40241,0,anti-VEGF,ophthalmology
aflibercept,2025-03-01,0,40878,40878,0,anti-VEGF,ophthalmology
aflibercept,2025-04-01,0,40506,40506,0,anti-VEGF,ophthalmology
aflibercept,2025-05-01,0,43517,43517,0,anti-VEGF,ophthalmology
aflibercept,2025-06-01,0,39972,39972,0,anti-VEGF,ophthalmology
aflibercept,2025-07-01,0,44002,44002,0,anti-VEGF,ophthalmology
aflibercept,2025-08-01,0,38841,38841,0,anti-VEGF,ophthalmology
aflibercept,2025-09-01,0,40622,40622,0,anti-VEGF,ophthalmology
aflibercept,2025-10-01,0,43142,43142,0,anti-VEGF,ophthalmology
aflibercept,2025-11-01,0,38393,38393,0,anti-VEGF,ophthalmology
bevacizumab,2009-07-01,0,138,138,0,anti-VEGF,oncology
bevacizumab,2009-08-01,0,978,978,0,anti-VEGF,oncology
bevacizumab,2009-09-01,0,1826,1826,0,anti-VEGF,oncology
bevacizumab,2009-10-01,0,2668,2668,0,anti-VEGF,oncology
bevacizumab,2009-11-01,0,2662,2662,0,anti-VEGF,oncology
bevacizumab,2009-12-01,0,2676,2676,0,anti-VEGF,oncology
bevacizumab,2010-01-01,0,3798,3798,0,anti-VEGF,oncology
bevacizumab,2010-02-01,0,3374,3374,0,anti-VEGF,oncology
bevacizumab,2010-03-01,0,3862,3862,0,anti-VEGF,oncology
bevacizumab,2010-04-01,0,3942,3942,0,anti-VEGF,oncology
bevacizumab,2010-05-01,0,4148,4148,0,anti-VEGF,oncology
bevacizumab,2010-06-01,0,4096,4096,0,anti-VEGF,oncology
bevacizumab,2010-07-01,0,5034,5034,0,anti-VEGF,oncology
bevacizumab,2010-08-01,0,4800,4800,0,anti-VEGF,oncology
bevacizumab,2010-09-01,0,4620,4620,0,anti-VEGF,oncology
bevacizumab,2010-10-01,0,5546,5546,0,anti-VEGF,oncology
bevacizumab,2010-11-01,0,4904,4904,0,anti-VEGF,oncology
bevacizumab,2010-12-01,0,4230,4230,0,anti-VEGF,oncology
bevacizumab,2011-01-01,0,5530,5530,0,anti-VEGF,oncology
bevacizumab,2011-02-01,0,4768,4768,0,anti-VEGF,oncology
bevacizumab,2011-03-01,0,6436,6436,0,anti-VEGF,oncology
bevacizumab,2011-04-01,0,5724,5724,0,anti-VEGF,oncology
bevacizumab,2011-05-01,0,5278,5278,0,anti-VEGF,oncology
bevacizumab,2011-06-01,0,5838,5838,0,anti-VEGF,oncology
bevacizumab,2011-07-01,0,6414,6414,0,anti-VEGF,oncology
bevacizumab,2011-08-01,0,6150,6150,0,anti-VEGF,oncology
bevacizumab,2011-09-01,0,5528,5528,0,anti-VEGF,oncology
bevacizumab,2011-10-01,0,5198,5198,0,anti-VEGF,oncology
bevacizumab,2011-11-01,0,5096,5096,0,anti-VEGF,oncology
bevacizumab,2011-12-01,0,4308,4308,0,anti-VEGF,oncology
bevacizumab,2012-01-01,0,5314,5314,0,anti-VEGF,oncology
bevacizumab,2012-02-01,0,3758,3758,0,anti-VEGF,oncology
bevacizumab,2012-03-01,0,5722,5722,0,anti-VEGF,oncology
bevacizumab,2012-04-01,0,5050,5050,0,anti-VEGF,oncology
bevacizumab,2012-05-01,0,6850,6850,0,anti-VEGF,oncology
bevacizumab,2012-06-01,0,5684,5684,0,anti-VEGF,oncology
bevacizumab,2012-07-01,0,4482,4482,0,anti-VEGF,oncology
bevacizumab,2012-08-01,0,4052,4052,0,anti-VEGF,oncology
bevacizumab,2012-09-01,0,6298,6298,0,anti-VEGF,oncology
bevacizumab,2012-10-01,0,5154,5154,0,anti-VEGF,oncology
bevacizumab,2012-11-01,0,5504,5504,0,anti-VEGF,oncology
bevacizumab,2012-12-01,0,3250,3250,0,anti-VEGF,oncology
bevacizumab,2013-01-01,0,5782,5782,0,anti-VEGF,oncology
bevacizumab,2013-02-01,0,4810,4810,0,anti-VEGF,oncology
bevacizumab,2013-03-01,0,5098,5098,0,anti-VEGF,oncology
bevacizumab,2013-04-01,0,4416,4416,0,anti-VEGF,oncology
bevacizumab,2013-05-01,0,5956,5956,0,anti-VEGF,oncology
bevacizumab,2013-06-01,0,5230,5230,0,anti-VEGF,oncology
bevacizumab,2013-07-01,0,4706,4706,0,anti-VEGF,oncology
bevacizumab,2013-08-01,0,5422,5422,0,anti-VEGF,oncology
bevacizumab,2013-09-01,0,6040,6040,0,anti-VEGF,oncology
bevacizumab,2013-10-01,0,4586,4586,0,anti-VEGF,oncology
bevacizumab,2013-11-01,0,4894,4894,0,anti-VEGF,oncology
bevacizumab,2013-12-01,0,5196,5196,0,anti-VEGF,oncology
bevacizumab,2014-01-01,0,5334,5334,0,anti-VEGF,oncology
bevacizumab,2014-02-01,0,4728,4728,0,anti-VEGF,oncology
bevacizumab,2014-03-01,0,6018,6018,0,anti-VEGF,oncology
bevacizumab,2014-04-01,0,5540,5540,0,anti-VEGF,oncology
bevacizumab,2014-05-01,0,7746,7746,0,anti-VEGF,oncology
bevacizumab,2014-06-01,0,5896,5896,0,anti-VEGF,oncology
bevacizumab,2014-07-01,0,4486,4486,0,anti-VEGF,oncology
bevacizumab,2014-08-01,0,5258,5258,0,anti-VEGF,oncology
bevacizumab,2014-09-01,0,4946,4946,0,anti-VEGF,oncology
bevacizumab,2014-10-01,0,5238,5238,0,anti-VEGF,oncology
bevacizumab,2014-11-01,0,5212,5212,0,anti-VEGF,oncology
bevacizumab,2014-12-01,0,4906,4906,0,anti-VEGF,oncology
bevacizumab,2015-01-01,0,5604,5604,0,anti-VEGF,oncology
bevacizumab,2015-02-01,0,6534,6534,0,anti-VEGF,oncology
bevacizumab,2015-03-01,0,6596,6596,0,anti-VEGF,oncology
bevacizumab,2015-04-01,0,5138,5138,0,anti-VEGF,oncology
bevacizumab,2015-05-01,0,9956,9956,0,anti-VEGF,oncology
bevacizumab,2015-06-01,0,6484,6484,0,anti-VEGF,oncology
bevacizumab,2015-07-01,0,6922,6922,0,anti-VEGF,oncology
bevacizumab,2015-08-01,0,6164,6164,0,anti-VEGF,oncology
bevacizumab,2015-09-01,0,5792,5792,0,anti-VEGF,oncology
bevacizumab,2015-10-01,0,6032,6032,0,anti-VEGF,oncology
bevacizumab,2015-11-01,0,5834,5834,0,anti-VEGF,oncology
bevacizumab,2015-12-01,0,6078,6078,0,anti-VEGF,oncology
bevacizumab,2016-01-01,0,6088,6088,0,anti-VEGF,oncology
bevacizumab,2016-02-01,0,6078,6078,0,anti-VEGF,oncology
bevacizumab,2016-03-01,0,7352,7352,0,anti-VEGF,oncology
bevacizumab,2016-04-01,0,5988,5988,0,anti-VEGF,oncology
bevacizumab,2016-05-01,0,6594,6594,0,anti-VEGF,oncology
bevacizumab,2016-06-01,0,5978,5978,0,anti-VEGF,oncology
bevacizumab,2016-07-01,0,6998,6998,0,anti-VEGF,oncology
bevacizumab,2016-08-01,0,6178,6178,0,anti-VEGF,oncology
bevacizumab,2016-09-01,0,6178,6178,0,anti-VEGF,oncology
bevacizumab,2016-10-01,0,5858,5858,0,anti-VEGF,oncology
bevacizumab,2016-11-01,0,6024,6024,0,anti-VEGF,oncology
bevacizumab,2016-12-01,0,6876,6876,0,anti-VEGF,oncology
bevacizumab,2017-01-01,0,5594,5594,0,anti-VEGF,oncology
bevacizumab,2017-02-01,0,6212,6212,0,anti-VEGF,oncology
bevacizumab,2017-03-01,0,7462,7462,0,anti-VEGF,oncology
bevacizumab,2017-04-01,0,5780,5780,0,anti-VEGF,oncology
bevacizumab,2017-05-01,0,5878,5878,0,anti-VEGF,oncology
bevacizumab,2017-06-01,0,7524,7524,0,anti-VEGF,oncology
bevacizumab,2017-07-01,0,5536,5536,0,anti-VEGF,oncology
bevacizumab,2017-08-01,0,6494,6494,0,anti-VEGF,oncology
bevacizumab,2017-09-01,0,6584,6584,0,anti-VEGF,oncology
bevacizumab,2017-10-01,0,5532,5532,0,anti-VEGF,oncology
bevacizumab,2017-11-01,0,6856,6856,0,anti-VEGF,oncology
bevacizumab,2017-12-01,0,5876,5876,0,anti-VEGF,oncology
bevacizumab,2018-01-01,0,5544,5544,0,anti-VEGF,oncology
bevacizumab,2018-02-01,0,6508,6508,0,anti-VEGF,oncology
bevacizumab,2018-03-01,0,6474,6474,0,anti-VEGF,oncology
bevacizumab,2018-04-01,0,5184,5184,0,anti-VEGF,oncology
bevacizumab,2018-05-01,0,7710,7710,0,anti-VEGF,oncology
bevacizumab,2018-06-01,0,6030,6030,0,anti-VEGF,oncology
bevacizumab,2018-07-01,0,5586,5586,0,anti-VEGF,oncology
bevacizumab,2018-08-01,0,6342,6342,0,anti-VEGF,oncology
bevacizumab,2018-09-01,0,5964,5964,0,anti-VEGF,oncology
bevacizumab,2018-10-01,0,5916,5916,0,anti-VEGF,oncology
bevacizumab,2018-11-01,0,6070,6070,0,anti-VEGF,oncology
bevacizumab,2018-12-01,0,5906,5906,0,anti-VEGF,oncology
bevacizumab,2019-01-01,0,5656,5656,0,anti-VEGF,oncology
bevacizumab,2019-02-01,0,5430,5430,0,anti-VEGF,oncology
bevacizumab,2019-03-01,0,6122,6122,0,anti-VEGF,oncology
bevacizumab,2019-04-01,0,4786,4786,0,anti-VEGF,oncology
bevacizumab,2019-05-01,0,6850,6850,0,anti-VEGF,oncology
bevacizumab,2019-06-01,0,6406,6406,0,anti-VEGF,oncology
bevacizumab,2019-07-01,0,5694,5694,0,anti-VEGF,oncology
bevacizumab,2019-08-01,0,6218,6218,0,anti-VEGF,oncology
bevacizumab,2019-09-01,0,5580,5580,0,anti-VEGF,oncology
bevacizumab,2019-10-01,0,6002,6002,0,anti-VEGF,oncology
bevacizumab,2019-11-01,0,6952,6952,0,anti-VEGF,oncology
bevacizumab,2019-12-01,0,6664,6664,0,anti-VEGF,oncology
bevacizumab,2020-01-01,0,7458,7458,0,anti-VEGF,oncology
bevacizumab,2020-02-01,0,6720,6720,0,anti-VEGF,oncology
bevacizumab,2020-03-01,0,6288,6288,0,anti-VEGF,oncology
bevacizumab,2020-04-01,0,7474,7474,0,anti-VEGF,oncology
bevacizumab,2020-05-01,0,7562,7562,0,anti-VEGF,oncology
bevacizumab,2020-06-01,0,6702,6702,0,anti-VEGF,oncology
bevacizumab,2020-07-01,0,7624,7624,0,anti-VEGF,oncology
bevacizumab,2020-08-01,0,7774,7774,0,anti-VEGF,oncology
bevacizumab,2020-09-01,0,6892,6892,0,anti-VEGF,oncology
bevacizumab,2020-10-01,0,7234,7234,0,anti-VEGF,oncology
bevacizumab,2020-11-01,0,6552,6552,0,anti-VEGF,oncology
bevacizumab,2020-12-01,0,8082,8082,0,anti-VEGF,oncology
bevacizumab,2021-01-01,0,7142,7142,0,anti-VEGF,oncology
bevacizumab,2021-02-01,0,7992,7992,0,anti-VEGF,oncology
bevacizumab,2021-03-01,0,8014,8014,0,anti-VEGF,oncology
bevacizumab,2021-04-01,0,8544,8544,0,anti-VEGF,oncology
bevacizumab,2021-05-01,0,7942,7942,0,anti-VEGF,oncology
bevacizumab,2021-06-01,3836,3900,7736,0.49586349534643226,anti-VEGF,oncology
bevacizumab,2021-07-01,8517,1034,9551,0.8917390849125746,anti-VEGF,oncology
bevacizumab,2021-08-01,8947,230,9177,0.974937343358396,anti-VEGF,oncology
bevacizumab,2021-09-01,9633,182,9815,0.9814569536423841,anti-VEGF,oncology
bevacizumab,2021-10-01,9148,54,9202,0.9941317104977179,anti-VEGF,oncology
bevacizumab,2021-11-01,10159,28,10187,0.9972513988416609,anti-VEGF,oncology
bevacizumab,2021-12-01,10209,150,10359,0.9855198378221836,anti-VEGF,oncology
bevacizumab,2022-01-01,8785,18,8803,0.9979552425309554,anti-VEGF,oncology
bevacizumab,2022-02-01,9041,4,9045,0.9995577667219459,anti-VEGF,oncology
bevacizumab,2022-03-01,10438,72,10510,0.9931493815413891,anti-VEGF,oncology
bevacizumab,2022-04-01,9291,404,9695,0.9583290355853533,anti-VEGF,oncology
bevacizumab,2022-05-01,9750,364,10114,0.9640102827763496,anti-VEGF,oncology
bevacizumab,2022-06-01,10471,218,10689,0.9796052016091309,anti-VEGF,oncology
bevacizumab,2022-07-01,4755,0,4755,1,anti-VEGF,oncology
bevacizumab,2022-08-01,5401,0,5401,1,anti-VEGF,oncology
bevacizumab,2022-09-01,5026,0,5026,1,anti-VEGF,oncology
bevacizumab,2022-10-01,4945,0,4945,1,anti-VEGF,oncology
bevacizumab,2022-11-01,5149,0,5149,1,anti-VEGF,oncology
bevacizumab,2022-12-01,4929,0,4929,1,anti-VEGF,oncology
bevacizumab,2023-01-01,5216,0,5216,1,anti-VEGF,oncology
bevacizumab,2023-02-01,5096,0,5096,1,anti-VEGF,oncology
bevacizumab,2023-03-01,5675,0,5675,1,anti-VEGF,oncology
bevacizumab,2023-04-01,4805,0,4805,1,anti-VEGF,oncology
bevacizumab,2023-05-01,5984,0,5984,1,anti-VEGF,oncology
bevacizumab,2023-06-01,5551,0,5551,1,anti-VEGF,oncology
bevacizumab,2023-07-01,5499,0,5499,1,anti-VEGF,oncology
bevacizumab,2023-08-01,6075,0,6075,1,anti-VEGF,oncology
bevacizumab,2023-09-01,5690,0,5690,1,anti-VEGF,oncology
bevacizumab,2023-10-01,5959,0,5959,1,anti-VEGF,oncology
bevacizumab,2023-11-01,5926,0,5926,1,anti-VEGF,oncology
bevacizumab,2023-12-01,5279,0,5279,1,anti-VEGF,oncology
bevacizumab,2024-01-01,6171,0,6171,1,anti-VEGF,oncology
bevacizumab,2024-02-01,5654,0,5654,1,anti-VEGF,oncology
bevacizumab,2024-03-01,5742,0,5742,1,anti-VEGF,oncology
bevacizumab,2024-04-01,5906,0,5906,1,anti-VEGF,oncology
bevacizumab,2024-05-01,6280,0,6280,1,anti-VEGF,oncology
bevacizumab,2024-06-01,5473,0,5473,1,anti-VEGF,oncology
bevacizumab,2024-07-01,6454,0,6454,1,anti-VEGF,oncology
bevacizumab,2024-08-01,5940,0,5940,1,anti-VEGF,oncology
bevacizumab,2024-09-01,5886,0,5886,1,anti-VEGF,oncology
bevacizumab,2024-10-01,6500,0,6500,1,anti-VEGF,oncology
bevacizumab,2024-11-01,5883,0,5883,1,anti-VEGF,oncology
bevacizumab,2024-12-01,5861,0,5861,1,anti-VEGF,oncology
bevacizumab,2025-01-01,6308,0,6308,1,anti-VEGF,oncology
bevacizumab,2025-02-01,5843,0,5843,1,anti-VEGF,oncology
bevacizumab,2025-03-01,5983,0,5983,1,anti-VEGF,oncology
bevacizumab,2025-04-01,6217,0,6217,1,anti-VEGF,oncology
bevacizumab,2025-05-01,6351,0,6351,1,anti-VEGF,oncology
bevacizumab,2025-06-01,6113,0,6113,1,anti-VEGF,oncology
bevacizumab,2025-07-01,6634,0,6634,1,anti-VEGF,oncology
bevacizumab,2025-08-01,6144,0,6144,1,anti-VEGF,oncology
bevacizumab,2025-09-01,6451,0,6451,1,anti-VEGF,oncology
bevacizumab,2025-10-01,6725,0,6725,1,anti-VEGF,oncology
bevacizumab,2025-11-01,5765,0,5765,1,anti-VEGF,oncology
etanercept,2009-01-01,0,9248,9248,0,anti-TNF,rheumatology
etanercept,2009-02-01,0,9220,9220,0,anti-TNF,rheumatology
etanercept,2009-03-01,0,10268,10268,0,anti-TNF,rheumatology
etanercept,2009-04-01,0,10434,10434,0,anti-TNF,rheumatology
etanercept,2009-05-01,0,10122,10122,0,anti-TNF,rheumatology
etanercept,2009-06-01,0,9356,9356,0,anti-TNF,rheumatology
etanercept,2009-07-01,0,10376,10376,0,anti-TNF,rheumatology
etanercept,2009-08-01,0,9434,9434,0,anti-TNF,rheumatology
etanercept,2009-09-01,0,9624,9624,0,anti-TNF,rheumatology
etanercept,2009-10-01,0,10938,10938,0,anti-TNF,rheumatology
etanercept,2009-11-01,0,10774,10774,0,anti-TNF,rheumatology
etanercept,2009-12-01,0,10466,10466,0,anti-TNF,rheumatology
etanercept,2010-01-01,0,13670,13670,0,anti-TNF,rheumatology
etanercept,2010-02-01,0,10594,10594,0,anti-TNF,rheumatology
etanercept,2010-03-01,0,11980,11980,0,anti-TNF,rheumatology
etanercept,2010-04-01,0,9162,9162,0,anti-TNF,rheumatology
etanercept,2010-05-01,0,11694,11694,0,anti-TNF,rheumatology
etanercept,2010-06-01,0,11000,11000,0,anti-TNF,rheumatology
etanercept,2010-07-01,0,11816,11816,0,anti-TNF,rheumatology
etanercept,2010-08-01,0,10108,10108,0,anti-TNF,rheumatology
etanercept,2010-09-01,0,11752,11752,0,anti-TNF,rheumatology
etanercept,2010-10-01,0,11774,11774,0,anti-TNF,rheumatology
etanercept,2010-11-01,0,12092,12092,0,anti-TNF,rheumatology
etanercept,2010-12-01,0,9264,9264,0,anti-TNF,rheumatology
etanercept,2011-01-01,0,11058,11058,0,anti-TNF,rheumatology
etanercept,2011-02-01,0,11176,11176,0,anti-TNF,rheumatology
etanercept,2011-03-01,0,12944,12944,0,anti-TNF,rheumatology
etanercept,2011-04-01,0,11654,11654,0,anti-TNF,rheumatology
etanercept,2011-05-01,0,11430,11430,0,anti-TNF,rheumatology
etanercept,2011-06-01,0,11198,11198,0,anti-TNF,rheumatology
etanercept,2011-07-01,0,13108,13108,0,anti-TNF,rheumatology
etanercept,2011-08-01,0,12292,12292,0,anti-TNF,rheumatology
etanercept,2011-09-01,0,11326,11326,0,anti-TNF,rheumatology
etanercept,2011-10-01,0,10452,10452,0,anti-TNF,rheumatology
etanercept,2011-11-01,0,10566,10566,0,anti-TNF,rheumatology
etanercept,2011-12-01,0,9128,9128,0,anti-TNF,rheumatology
etanercept,2012-01-01,0,10920,10920,0,anti-TNF,rheumatology
etanercept,2012-02-01,0,8570,8570,0,anti-TNF,rheumatology
etanercept,2012-03-01,0,12690,12690,0,anti-TNF,rheumatology
etanercept,2012-04-01,0,12380,12380,0,anti-TNF,rheumatology
etanercept,2012-05-01,0,15674,15674,0,anti-TNF,rheumatology
etanercept,2012-06-01,0,21796,21796,0,anti-TNF,rheumatology
etanercept,2012-07-01,0,12348,12348,0,anti-TNF,rheumatology
etanercept,2012-08-01,0,13444,13444,0,anti-TNF,rheumatology
etanercept,2012-09-01,0,17928,17928,0,anti-TNF,rheumatology
etanercept,2012-10-01,0,14424,14424,0,anti-TNF,rheumatology
etanercept,2012-11-01,0,13784,13784,0,anti-TNF,rheumatology
etanercept,2012-12-01,0,9308,9308,0,anti-TNF,rheumatology
etanercept,2013-01-01,0,15900,15900,0,anti-TNF,rheumatology
etanercept,2013-02-01,0,12574,12574,0,anti-TNF,rheumatology
etanercept,2013-03-01,0,10136,10136,0,anti-TNF,rheumatology
etanercept,2013-04-01,0,12622,12622,0,anti-TNF,rheumatology
etanercept,2013-05-01,0,14156,14156,0,anti-TNF,rheumatology
etanercept,2013-06-01,0,14020,14020,0,anti-TNF,rheumatology
etanercept,2013-07-01,0,12120,12120,0,anti-TNF,rheumatology
etanercept,2013-08-01,0,12048,12048,0,anti-TNF,rheumatology
etanercept,2013-09-01,0,11904,11904,0,anti-TNF,rheumatology
etanercept,2013-10-01,0,10492,10492,0,anti-TNF,rheumatology
etanercept,2013-11-01,0,10824,10824,0,anti-TNF,rheumatology
etanercept,2013-12-01,0,10550,10550,0,anti-TNF,rheumatology
etanercept,2014-01-01,0,11508,11508,0,anti-TNF,rheumatology
etanercept,2014-02-01,0,8212,8212,0,anti-TNF,rheumatology
etanercept,2014-03-01,0,24526,24526,0,anti-TNF,rheumatology
etanercept,2014-04-01,0,30284,30284,0,anti-TNF,rheumatology
etanercept,2014-05-01,0,19894,19894,0,anti-TNF,rheumatology
etanercept,2014-06-01,0,16844,16844,0,anti-TNF,rheumatology
etanercept,2014-07-01,0,13714,13714,0,anti-TNF,rheumatology
etanercept,2014-08-01,0,15334,15334,0,anti-TNF,rheumatology
etanercept,2014-09-01,0,13188,13188,0,anti-TNF,rheumatology
etanercept,2014-10-01,0,12644,12644,0,anti-TNF,rheumatology
etanercept,2014-11-01,0,14900,14900,0,anti-TNF,rheumatology
etanercept,2014-12-01,0,12666,12666,0,anti-TNF,rheumatology
etanercept,2015-01-01,0,14580,14580,0,anti-TNF,rheumatology
etanercept,2015-02-01,0,19784,19784,0,anti-TNF,rheumatology
etanercept,2015-03-01,0,16354,16354,0,anti-TNF,rheumatology
etanercept,2015-04-01,0,13288,13288,0,anti-TNF,rheumatology
etanercept,2015-05-01,0,25596,25596,0,anti-TNF,rheumatology
etanercept,2015-06-01,0,18682,18682,0,anti-TNF,rheumatology
etanercept,2015-07-01,0,18772,18772,0,anti-TNF,rheumatology
etanercept,2015-08-01,0,15898,15898,0,anti-TNF,rheumatology
etanercept,2015-09-01,0,15558,15558,0,anti-TNF,rheumatology
etanercept,2015-10-01,0,15858,15858,0,anti-TNF,rheumatology
etanercept,2015-11-01,0,15294,15294,0,anti-TNF,rheumatology
etanercept,2015-12-01,0,17838,17838,0,anti-TNF,rheumatology
etanercept,2016-01-01,0,13996,13996,0,anti-TNF,rheumatology
etanercept,2016-02-01,0,15390,15390,0,anti-TNF,rheumatology
etanercept,2016-03-01,0,17700,17700,0,anti-TNF,rheumatology
etanercept,2016-04-01,0,16388,16388,0,anti-TNF,rheumatology
etanercept,2016-05-01,0,15940,15940,0,anti-TNF,rheumatology
etanercept,2016-06-01,0,16882,16882,0,anti-TNF,rheumatology
etanercept,2016-07-01,0,16456,16456,0,anti-TNF,rheumatology
etanercept,2016-08-01,0,15926,15926,0,anti-TNF,rheumatology
etanercept,2016-09-01,0,15612,15612,0,anti-TNF,rheumatology
etanercept,2016-10-01,0,15452,15452,0,anti-TNF,rheumatology
etanercept,2016-11-01,0,15952,15952,0,anti-TNF,rheumatology
etanercept,2016-12-01,0,18184,18184,0,anti-TNF,rheumatology
etanercept,2017-01-01,0,14192,14192,0,anti-TNF,rheumatology
etanercept,2017-02-01,0,14696,14696,0,anti-TNF,rheumatology
etanercept,2017-03-01,0,17682,17682,0,anti-TNF,rheumatology
etanercept,2017-04-01,15388,476,15864,0.9699949571356531,anti-TNF,rheumatology
etanercept,2017-05-01,15576,536,16112,0.9667328699106256,anti-TNF,rheumatology
etanercept,2017-06-01,16024,528,16552,0.9681005316578057,anti-TNF,rheumatology
etanercept,2017-07-01,14854,536,15390,0.9651721897335932,anti-TNF,rheumatology
etanercept,2017-08-01,15686,546,16232,0.966362740266141,anti-TNF,rheumatology
etanercept,2017-09-01,15076,560,15636,0.9641852136096188,anti-TNF,rheumatology
etanercept,2017-10-01,15296,538,15834,0.9660224832638625,anti-TNF,rheumatology
etanercept,2017-11-01,15562,548,16110,0.965983860955928,anti-TNF,rheumatology
etanercept,2017-12-01,17270,584,17854,0.9672902430827826,anti-TNF,rheumatology
etanercept,2018-01-01,15094,486,15580,0.968806161745828,anti-TNF,rheumatology
etanercept,2018-02-01,14580,490,15070,0.9674850696748507,anti-TNF,rheumatology
etanercept,2018-03-01,15644,484,16128,0.9699900793650794,anti-TNF,rheumatology
etanercept,2018-04-01,15616,492,16108,0.9694561708467843,anti-TNF,rheumatology
etanercept,2018-05-01,16436,526,16962,0.9689895059544865,anti-TNF,rheumatology
etanercept,2018-06-01,14634,448,15082,0.9702957167484418,anti-TNF,rheumatology
etanercept,2018-07-01,14214,448,14662,0.969444823352885,anti-TNF,rheumatology
etanercept,2018-08-01,20284,592,20876,0.9716420770262503,anti-TNF,rheumatology
etanercept,2018-09-01,15738,458,16196,0.9717214126944924,anti-TNF,rheumatology
etanercept,2018-10-01,15256,420,15676,0.9732074508803266,anti-TNF,rheumatology
etanercept,2018-11-01,16550,532,17082,0.9688561058424072,anti-TNF,rheumatology
etanercept,2018-12-01,18112,484,18596,0.9739728973972898,anti-TNF,rheumatology
etanercept,2019-01-01,15706,424,16130,0.9737135771853689,anti-TNF,rheumatology
etanercept,2019-02-01,15898,476,16374,0.9709295224135825,anti-TNF,rheumatology
etanercept,2019-03-01,17374,486,17860,0.9727883538633818,anti-TNF,rheumatology
etanercept,2019-04-01,15090,446,15536,0.971292481977343,anti-TNF,rheumatology
etanercept,2019-05-01,17036,490,17526,0.9720415382859752,anti-TNF,rheumatology
etanercept,2019-06-01,17162,486,17648,0.9724614687216682,anti-TNF,rheumatology
etanercept,2019-07-01,15964,502,16466,0.9695129357463865,anti-TNF,rheumatology
etanercept,2019-08-01,16654,414,17068,0.9757440824935552,anti-TNF,rheumatology
etanercept,2019-09-01,16406,468,16874,0.9722650231124808,anti-TNF,rheumatology
etanercept,2019-10-01,16070,458,16528,0.9722894482090997,anti-TNF,rheumatology
etanercept,2019-11-01,17238,452,17690,0.9744488411531939,anti-TNF,rheumatology
etanercept,2019-12-01,16964,442,17406,0.9746064575433758,anti-TNF,rheumatology
etanercept,2020-01-01,17596,498,18094,0.9724770642201835,anti-TNF,rheumatology
etanercept,2020-02-01,16290,386,16676,0.976852962341089,anti-TNF,rheumatology
etanercept,2020-03-01,16656,496,17152,0.9710820895522388,anti-TNF,rheumatology
etanercept,2020-04-01,17112,484,17596,0.97249374857922255,anti-TNF,rheumatology
etanercept,2020-05-01,15184,378,15562,0.9757100629739108,anti-TNF,rheumatology
etanercept,2020-06-01,15912,414,16326,0.9746416758544653,anti-TNF,rheumatology
etanercept,2020-07-01,17954,410,18364,0.9776737094314965,anti-TNF,rheumatology
etanercept,2020-08-01,17410,422,17832,0.9763346792283535,anti-TNF,rheumatology
etanercept,2020-09-01,16142,392,16534,0.9762912785774767,anti-TNF,rheumatology
etanercept,2020-10-01,17722,438,18160,0.9758810572687224,anti-TNF,rheumatology
etanercept,2020-11-01,15912,392,16304,0.9759568204121688,anti-TNF,rheumatology
etanercept,2020-12-01,17740,502,18242,0.9724810876000438,anti-TNF,rheumatology
etanercept,2021-01-01,17502,406,17908,0.9773285682376591,anti-TNF,rheumatology
etanercept,2021-02-01,16192,394,16586,0.9762450259254793,anti-TNF,rheumatology
etanercept,2021-03-01,15110,410,15520,0.9735824742268041,anti-TNF,rheumatology
etanercept,2021-04-01,16360,416,16776,0.9752026704816404,anti-TNF,rheumatology
etanercept,2021-05-01,16150,386,16536,0.9766569908079342,anti-TNF,rheumatology
